opened_at,business_name,original_phone,normalized_phone,whatsapp_url,message_char_count,status,notes
2026-06-19T17:10:22,Dental Aesthetics,525552950272,525552950272,https://wa.me/525552950272?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Dental Ali,525562055230,525562055230,https://wa.me/525562055230?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Walking Pet's Clínica Veterinaria,523314531319,523314531319,https://wa.me/523314531319?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Clinica Veterinaria Pegaso,524422142573,524422142573,https://wa.me/524422142573?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,La Casa de los Animales,529991774818,529991774818,https://wa.me/529991774818?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Misión Animal,529991833102,529991833102,https://wa.me/529991833102?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Aztlan,524421934702,524421934702,https://wa.me/524421934702?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,PetSet,524424958600,524424958600,https://wa.me/524424958600?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Borzoi Clínica Veterinaria,523336735680,523336735680,https://wa.me/523336735680?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Charlotte Pets,523318151001,523318151001,https://wa.me/523318151001?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Clinica Veterinaria San Gabriel,523338323529,523338323529,https://wa.me/523338323529?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Clinican,523335690431,523335690431,https://wa.me/523335690431?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Optica Mexico,525552742443,525552742443,https://wa.me/525552742443?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Optica Garcia,522222478698,522222478698,https://wa.me/522222478698?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Optica Gufer,522222478080,522222478080,https://wa.me/522222478080?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Optilent,522224086790,522224086790,https://wa.me/522224086790?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
2026-06-19T17:10:22,Óptica Massari Cholula,522212236020,522212236020,https://wa.me/522212236020?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20r%C3%A1pidas%20y%20profesionales%20para%20negocios%20locales%2C%20conectadas%20a%20WhatsApp%2C%20ubicaci%C3%B3n%20y%20formularios.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%0A%0ASi%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%20Si%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20pueden%20responder%20%E2%80%9Cbaja%E2%80%9D.,403,opened,Verification status: not_verified
